IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS
2013,15674,PLANTATION PIPE LINE CO,1/2/13 9:30,33.698451,-85.13932,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,5.95,,5.95,,,,,,,,,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1955,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,YES,YES,,,300,6500,3000,0,0,NO,CORROSION FAILURE,EXTERNAL CORROSION
2013,22855,"KOCH PIPELINE COMPANY, L.P.",1/2/13 8:45,45.143056,-92.999245,CRUDE OIL,,,0.48,0,0.48,,,NO,THE PIPELINE WAS ALREADY SHUT DOWN DUE TO A PLANNED MAINTENANCE ACTIVITY.,,,0,1/2/13 8:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1954,CARBON STEEL,LEAK,,,OTHER,PUMP DRAIN LINE,NO,YES,NO,YES,YES,NO,,,,,44,0,66874,0,0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION
2013,2552,COLONIAL PIPELINE CO,1/1/13 6:28,36.07076,-79.93915,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,131.3,0,105.9,,,YES,,1/1/13 6:28,1/7/13 15:46,,1/1/13 6:41,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1968,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,YES,YES,YES,YES,YES,YES,,,2922,1250000,200000,100000,0,NO,INCORRECT OPERATION,PIPELINE OR EQUIPMENT OVERPRESSURED
2012,15674,PLANTATION PIPE LINE CO,12/31/12 15:30,30.54741,-90.16677,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,,8.33,,8.33,,,YES,,12/31/12 16:05,12/31/12 17:32,0,12/31/12 15:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1968,CARBON STEEL,LEAK,,,OTHER,LEAK FROM UNPLUGGED VALVE PORT,NO,YES,NO,YES,YES,NO,,,,,90,0,9000,2000,0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY
2012,9175,JAYHAWK PIPELINE LLC,12/31/12 9:10,37.045196,-101.854915,CRUDE OIL,,,158.4,0,152.8,,,YES,,12/31/12 9:10,12/31/12 10:30,0,12/31/12 9:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2003,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,,,,,448,852,5746,4420,4000,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,32147,MARATHON PIPE LINE LLC,12/29/12 21:02,42.131311,-83.22664,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,PROPANE,0,0,0,,,NO,"MOVEMENT WAS A CAVERN TO CAVERN TRANSFER, NOT TRANSPORTATION ON MAINLINE.",,,0,12/29/12 21:02,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,OTHER,AWAITING INVESTIGATION RESULTS,NO,NO,NO,NO,,NO,,,,,0,6000,0,0,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,15674,PLANTATION PIPE LINE CO,12/27/12 13:27,37.44967,-77.63277,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,1.8,0,1.8,,,YES,,12/27/12 13:29,12/27/12 17:32,,,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,OTHER,,,,,,,,,,NO,,,,,250,0,40000,0,0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE"
2012,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",12/27/12 2:57,32.874247,-103.300039,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,OTHER,ATMOSPHERIC GAS OIL,150,,130,,,YES,,12/27/12 2:58,12/27/12 13:00,0,12/27/12 2:57,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,12082,5340,500,4660,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,12634,MOBIL CHEMICAL CO,12/24/12 17:00,30.066112,-93.820278,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHYLENE,0.2,0,0,,,NO,"SMALL LEAK ON 2 "" VALVE WAS STOPPED.",,,0,12/24/12 17:00,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,100,0,1500,0,0,YES,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2012,32147,MARATHON PIPE LINE LLC,12/24/12 7:17,44.815919,-108.4989,CRUDE OIL,,,0.7,0,0.7,,,YES,,12/24/12 7:17,12/24/12 11:39,0,12/24/12 7:17,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,80,2000,2700,200,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,12470,MID - VALLEY PIPELINE CO,12/23/12 14:06,32.87476,-91.05339,CRUDE OIL,,,7,0,5,,,YES,,12/23/12 14:08,12/23/12 19:40,0,12/23/12 14:06,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2005,CARBON STEEL,LEAK,,,OTHER,MAGNETIC PUMP BEARINGS FAILED,NO,YES,NO,YES,YES,NO,,,,,595,6000,812,30000,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,31423,ENBRIDGE ENERGY MARKETING LLC,12/22/12 15:09,32.833,-90.845,CRUDE OIL,,,10,,3,,,YES,,12/22/12 15:20,12/23/12 13:30,0,12/22/12 15:57,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2012,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,YES,,,,,1000,0,0,400000,0,YES,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING
2012,32080,"CCPS TRANSPORTATION, LLC",12/21/12 21:00,40.3375,-89.82917,CRUDE OIL,,,3,0,3,,,YES,,12/21/12 21:00,12/22/12 12:00,0,12/21/12 21:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,300,12000,5000,25000,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/21/12 16:20,29.718947,-95.059155,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.23,0,0.23,,,NO,THE PRODUCT LEAK OCCURED VIA A TANK ROOF DRAIN.,,,0,12/21/12 16:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1979,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,YES,YES,YES,YES,NO,,,,,30,234000,1500,4000,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2012,18718,SUNOCO PIPELINE L.P.,12/21/12 11:00,42.2748,-83.4048,CRUDE OIL,,,3,,3,,,YES,,12/21/12 11:11,6/5/13 16:30,,12/21/12 11:00,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2012,CARBON STEEL,RUPTURE,,,,,NO,YES,NO,YES,YES,NO,,,,,300,1110105,23199,46879,35600,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION
2012,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,12/21/12 6:50,48.284494,-102.926272,CRUDE OIL,,,0.23,0,0.23,,,NO,WERE DOING A TANK TO TANK TRANSFER WITHIN THE FACILITY.,,,0,12/21/12 6:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012,CARBON STEEL,LEAK,,,OTHER,MISSING 1/2 INCH PLUG,NO,YES,NO,NO,,NO,,,,,20,0,37186,20238,19888,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION
2012,32147,MARATHON PIPE LINE LLC,12/20/12 9:05,38.377992,-82.605496,CRUDE OIL,,,0.48,0,0.48,,,YES,,12/20/12 9:17,12/20/12 21:55,0,12/20/12 9:05,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,PINHOLE,,,,,,,NO,,,,,0,19000,2000,0,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2012,31723,EXXONMOBIL REFINING AND SUPPLY COMPANY,12/19/12 13:30,30.479042,-91.202633,CRUDE OIL,,,0.3,0,0.3,,,NO,LINE WAS NOT OPERATING WHEN DISCOVERED,,,0,12/19/12 13:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,CONNECTION FAILURE,DEFINITIVE CAUSE UNKNOWN,,,,,,NO,,,,,0,0,0,0,0,YES,OTHER INCIDENT CAUSE,UNKNOWN
2012,18718,SUNOCO PIPELINE L.P.,12/19/12 13:00,33.86379,-97.95413,CRUDE OIL,,,1,0,0.5,,,NO,THE SECTION OF STATION PIPING WAS NOT IN USE AT THE TIME,,,0,12/19/12 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,,LEAK,,,PINHOLE,,,,,,,NO,,,,,80,2800,0,0,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2012,32109,"ONEOK NGL PIPELINE, LLC",12/19/12 1:23,33.59202,-96.38146,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,6719,,0,,,YES,,12/19/12 2:31,12/22/12 9:00,0,12/19/12 1:54,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1981,CARBON STEEL,RUPTURE,,,,,NO,NO,NO,NO,,NO,,,,,205891,50000,0,0,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2012,12628,MOBIL  PIPE  LINE COMPANY,12/18/12 13:00,30.049461,-94.069686,CRUDE OIL,,,4.25,,4,,,NO,RELEASE WAS ON AN IDLE LINE THAT WAS ALREADY SHUT DOWN.,,,0,12/18/12 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,,OTHER,,,,,,,,,,NO,,,YES,YES,20,0,0,25000,0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION
2012,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",12/17/12 11:00,37.05446,-96.18822,CRUDE OIL,,,100,0,100,,,YES,,12/17/12 11:00,12/22/12 8:00,0,12/17/12 11:10,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1940,CARBON STEEL,LEAK,,,OTHER,EXTERNAL GROOVING CORROSION,NO,YES,NO,YES,YES,NO,,,,,8925,65000,35000,1400000,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2012,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",12/17/12 8:17,40.97604,-96.4566,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,ANHYDROUS AMMONIA,,23.81,0,0,,,YES,,12/17/12 8:17,12/19/12 8:30,,12/17/12 8:17,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1968,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,YES,NO,,,,,1862,14819,11889,141625,0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED"
2012,18718,SUNOCO PIPELINE L.P.,12/16/12 9:00,39.8458,-75.4222,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,3.1,0,3.1,,,NO,THIS SEGMENT OF PIPING WAS INACTIVE AT THE TIME OF THE RELEASE.,,,0,12/16/12 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,OTHER,BUTTERFLY VALVE BOTTOM GASKET,,,,,,NO,,,,,0,5000,4000,2000,0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE
2012,2552,COLONIAL PIPELINE CO,12/14/12 16:00,37.66279,-78.2375,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.45,0,0.45,,,NO,SECTION WAS ISOLATED,,,,12/14/12 16:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,,LEAK,,,PINHOLE,,,,,,,NO,,,,,88,3500,6000,5000,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2012,32080,"CCPS TRANSPORTATION, LLC",12/14/12 8:30,35.59243,-96.30796,CRUDE OIL,,,38.5,0,38.5,,,NO,M/L AND STA ARE OPERATING.  SUMP WILL BE EMPTIED MANUALLY UNTIL REPAIR COMPLETE.,,,0,12/14/12 8:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2009,MATERIAL OTHER THAN CARBON STEEL,RUPTURE,,,,,NO,YES,NO,NO,,NO,,,,,7000,40000,50000,60000,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2012,12624,MOBIL CORP,12/11/12 13:30,29.9771376,-94.0563685,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.3,0,0.3,,,NO,,,,,,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,OVERFILL OR OVERFLOW,,,,,,,,,,NO,,,,,100,300,0,0,1500,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,30829,ENTERPRISE CRUDE PIPELINE LLC,12/10/12 16:20,29.712258,-95.880858,CRUDE OIL,,,5,,5,,,YES,,12/10/12 16:30,12/17/12 8:00,0,12/10/12 16:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2004,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,500,125000,1500,11000,0,YES,CORROSION FAILURE,INTERNAL CORROSION
2012,9175,JAYHAWK PIPELINE LLC,12/10/12 14:45,38.338614,-97.676694,CRUDE OIL,,,7.3,0,2,,,YES,,12/10/12 14:45,12/10/12 18:00,,12/10/12 14:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2011,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,YES,NO,YES,YES,NO,,,,,450,3000,3000,2000,0,NO,NATURAL FORCE DAMAGE,TEMPERATURE
2012,1845,"BUCKEYE PARTNERS, LP",12/10/12 11:00,40.505602,-74.642893,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,48,,16,,,YES,,12/10/12 11:00,12/18/12 7:19,,12/10/12 11:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1974,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,YES,YES,,,YES,YES,0,65735,47583,0,0,YES,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT OR FACILITY
2012,31174,"SHELL PIPELINE CO., L.P.",12/5/12 17:00,30.15735228,-93.04560277,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHYLENE,329,4925,0,,,YES,,12/5/12 17:00,12/9/12 7:30,0,12/5/12 17:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1990,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,218500,25000,250000,0,0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE
2012,7063,HARBOR PIPELINE CO,12/3/12 7:47,40.6084,-74.2222,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,,5.3,0,5.3,,,YES,,12/3/12 7:48,12/3/12 21:30,0,12/3/12 8:55,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2001,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,NO,NO,NO,,NO,,,,,670,0,23025,10000,15000,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW"
2012,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/1/12 20:44,32.113857,-101.255144,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.1,0,0,,,YES,,12/1/12 20:44,12/2/12 0:17,0,12/1/12 20:44,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,0,7000,0,0,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2012,2552,COLONIAL PIPELINE CO,12/1/12 11:19,30.909265,-90.871663,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,2.65,0,2.65,,,YES,,12/1/12 11:54,12/1/12 14:30,,12/1/12 11:19,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,OVERFILL OR OVERFLOW,,,,,,,,,,NO,,,,,265,0,18000,7000,0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW"
2012,32099,ENERGY TRANSFER COMPANY,12/1/12 10:35,28.894955,-97.759029,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,1187.69,0,0,,,YES,,12/1/12 14:02,12/1/12 16:43,0,12/1/12 13:14,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,43897,0,0,0,0,YES,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING
2012,2552,COLONIAL PIPELINE CO,11/28/12 21:30,29.71816,-95.17971,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,11,0,11,,,NO,PIPELINE WAS SHUTDOWN AS SCHEDULED AT THE TIME OF THE RELEASE,,,,11/28/12 23:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1980,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,YES,YES,1311,100000,200000,0,0,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED"
2012,30777,MOTIVA ENTERPRISE LLC,11/26/12 12:32,29.87283,-93.95767,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,23,0,0,,,YES,,11/26/12 12:32,,0,11/26/12 12:32,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1951,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,YES,YES,YES,,,2814,50000,0,67015,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2012,32481,"BKEP CRUDE, LLC",11/26/12 10:00,36.0191,-96.7569,CRUDE OIL,,,2,0,0,,,NO,LEAK OCCURRED ON TANK MIXER,,,0,11/26/12 10:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,160,498,1758,0,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2012,22610,"MAGELLAN PIPELINE COMPANY, LP",11/25/12 13:02,39.15386,-94.62234,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.1,0,0,,,YES,,11/25/12 13:02,11/30/12 16:13,0,11/25/12 13:02,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,1966,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,YES,YES,YES,YES,YES,3,52529,9945,0,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2012,1845,"BUCKEYE PARTNERS, LP",11/25/12 2:05,38.585632,-90.178975,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.24,,0.24,,,NO,PIPELINE WAS NOT RUNNING AT THE TIME OF DISCOVERY.,,,0,11/25/12 2:05,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,YES,YES,,,0,5800,1300,0,5100,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL"
2012,300,"PLAINS PIPELINE, L.P.",11/24/12 8:50,35.019374,-119.063134,CRUDE OIL,,,600,0,600,,,YES,,11/24/12 8:50,11/24/12 15:00,0,11/24/12 8:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1983,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,4000,71000,60000,12000,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2012,4805,EXPLORER PIPELINE CO,11/24/12 7:08,30.84377614,-95.49514204,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,86,0,86,,,YES,,11/24/12 7:18,11/24/12 15:30,0,11/24/12 8:34,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1971,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,6700,30000,200000,259000,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2012,31822,SUNCOR ENERGY (USA) PIPELINE CO.,11/23/12 10:30,42.225925,-104.686441,CRUDE OIL,,,20,,15,,,NO,LEAK ON BLEND PUMP PROVER LINE; CONTAINED IN TANK 1 DIKE,,,0,11/23/12 10:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2004,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,YES,YES,NO,,,,,500,5000,0,10000,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2012,22610,"MAGELLAN PIPELINE COMPANY, LP",11/22/12 9:25,41.68411,-91.5701,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,10.52,0,7.9,,,YES,,11/22/12 10:00,12/8/12 8:14,,11/22/12 9:25,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1955,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,NO,,NO,,,,,1100,80000,12000,60000,5000,NO,OTHER INCIDENT CAUSE,UNKNOWN
2012,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,11/21/12 13:30,40.621988,-97.549726,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,60,0,60,,,YES,,11/21/12 13:30,11/22/12 20:00,0,11/21/12 13:30,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1965,CARBON STEEL,LEAK,,,CRACK,METALLURGICAL ANALYSIS,NO,YES,NO,YES,YES,YES,,,,,7500,26000,260000,624500,0,YES,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD)
